"CC.ID","Cattell_slope_gamm","Cattell_slope_A0dA","Cattell_slope_A0","Cattell0","Cattell1","Cattell2","Cattell_slope_gamm_zscored","Cattell_slope_A0dA_zscored","Cattell_slope_A0_zscored","Cattell0_zscored","Cattell1_zscored","Cattell2_zscored"
"512003",0.119560927786289,0.0943120752767763,0.0217098025241768,0.98120776135666,1.31421368796314,0.81470479805342,0.296206838801404,0.320284414314556,0.143052330527304,1.00034908719768,1.29148058606085,0.872022422871448
"520055",-0.00693322529077,-0.0300546859680586,-0.0894428295524171,0.98120776135666,NA,0.648201834750179,-0.0336085398340835,-0.00398519370892567,-0.127801703751176,1.00034908719768,NA,0.723165077329378
"520065",-0.0907536672358289,-0.106449236330198,-0.159478356185684,0.81470479805342,1.1477107246599,0.315195908143698,-0.252158331464865,-0.203173712032505,-0.298462574097158,0.820456420241112,1.10673200086141,0.425450386245239
"520076",1.03086199166699,1.16574436062078,1.05864557439803,-0.0178100184627839,0.81470479805342,0.98120776135666,2.67229378134679,3.11390003728818,2.66983223535372,-0.0790069145417367,0.73723483046253,1.02087976841352
"520134",0.502615539846531,0.492400471201542,0.378900316679382,0.315195908143698,0.315195908143698,0.81470479805342,1.29496685135119,1.3582463811064,1.01344550032894,0.280778419371403,0.182989074864208,0.872022422871448
"520136",0.393044915321371,0.38285362229324,0.288144623351035,-0.517318908372506,-0.0178100184627839,-0.184312981766025,1.0092771484202,1.07261770186653,0.792294231011409,-0.618684915411446,-0.186508095534674,-0.0211216503809694
"520175",-0.553910694582619,-0.567029019134993,-0.624553779107587,1.1477107246599,0.81470479805342,-0.184312981766025,-1.45977391389428,-1.40407356773936,-1.43174706937897,1.18024175415425,0.73723483046253,-0.0211216503809694
"520209",-0.0330535911095542,-0.0712743908736875,-0.17630361285717,-0.0178100184627839,NA,-0.517318908372506,-0.101713650885119,-0.111460031992109,-0.339461950918956,-0.0790069145417367,NA,-0.318836341465108
"520254",-0.00348720011380371,-0.016324493392716,-0.122188308721149,-1.51633668819195,-2.51535446801139,-1.84934261479843,-0.024623522970607,0.031814437317312,-0.207595092099563,-1.69804091715086,-2.95773687352628,-1.50969510580166
"520390",-0.0797202674370719,-0.0910860426815945,-0.191751167507513,1.1477107246599,-0.0178100184627839,0.648201834750179,-0.223390322479921,-0.163116250275388,-0.377104176915903,1.18024175415425,-0.186508095534674,0.723165077329378
"520477",0.305835963517066,0.295055557189336,0.192126943661409,0.481698871446938,-0.0178100184627839,0.648201834750179,0.781892302875452,0.843696052130749,0.558320681126662,0.460671086327972,-0.186508095534674,0.723165077329378
"520480",0.436875671565988,0.435811156612877,0.381605772502961,-1.68283965149519,-1.18333076158547,-1.18333076158547,1.12355956476155,1.21069735211899,1.02003808937239,-1.87793358410743,-1.47974819193076,-0.914265723633386
"520517",-0.474384301026651,-0.48249690160977,-0.577326874466945,0.315195908143698,-0.0178100184627839,-0.850324834978987,-1.25242023813823,-1.18366743718703,-1.31666569515124,0.280778419371403,-0.186508095534674,-0.616551032549247
"520542",-1.90603239250184,-1.90296825078375,-2.05264789542256,-1.01682779828223,-0.850324834978987,-2.84836039461788,-4.98523749392884,-4.88735548851804,-4.91169212787051,-1.15836291628116,-1.11025102153188,-2.40283917905408
"520552",0.189393061992471,0.179076856321414,0.0925527899785286,-0.683821871675747,NA,-0.683821871675747,0.478284122406011,0.541297183710627,0.315680801791292,-0.798577582368016,NA,-0.467693687007178
"520562",0.118483084395744,0.101568360859989,-0.00125584041546733,-0.184312981766025,NA,-0.350815945069265,0.29339651660615,0.339204203317846,0.0870902095789186,-0.258899581498306,NA,-0.169978995923039
